fight_id,fighter_id,corner,kd,sig_str_landed,sig_str_atmpted,total_str_landed,total_str_atmpted,td_landed,td_atmpted,sub_att,ctrl,head_landed,head_atmpted,body_landed,body_atmpted,leg_landed,leg_atmpted,dist_landed,dist_atmpted,clinch_landed,clinch_atmpted,ground_landed,ground_atmpted,total_fight_time,height,reach,stance,dob,weight,date,body_acc,clinch_acc,dist_acc,ground_acc,head_acc,leg_acc,sig_str_acc,td_acc,total_str_acc,landed_body_per,landed_clinch_per,landed_dist_per,landed_ground_per,landed_head_per,landed_leg_per,losses,wins,outcome,sub_avg,td_avg,splm,sapm,str_def,td_def,opponent_id
cfa9bc77c803956e,85d905f7c4f5a1af,r,0,26,51,38,67,6,24,1,344,23,48,2,2,1,1,13,25,3,5,10,21,1231,188.0,,Orthodox,1966-07-30,185.0,2002-01-11 00:00:00,100.0,60.0,52.0,47.61904761904761,47.91666666666667,100.0,50.98039215686274,25.0,56.71641791044776,0.0787878787878788,0.12424242424242424,0.43333333333333335,0.44242424242424244,0.8878787878787879,0.03333333333333333,1.0,1.0,r,0.7311129163281884,4.3866774979691305,1.2672623883021934,1.3160032493907392,67.85714285714286,0.0,275cafc9de131c83
cfa9bc77c803956e,275cafc9de131c83,b,0,107,224,310,440,1,1,5,1059,64,171,24,28,19,25,32,105,47,72,28,47,2400,177.8,,Orthodox,1974-07-29,185.0,2002-01-11 00:00:00,85.71428571428571,65.27777777777779,30.476190476190478,59.57446808510638,37.42690058479532,76.0,47.767857142857146,100.0,70.45454545454545,0.22239382239382238,0.444015444015444,0.27953667953667954,0.27644787644787644,0.6227799227799228,0.15482625482625484,0.0,2.0,NA,1.875,0.375,2.6750000000000003,0.425,63.829787234042556,74.19354838709677,85d905f7c4f5a1af
0fe4e788b16c03cd,a390eb8a9b2df298,r,2,143,310,214,385,2,2,0,333,73,211,13,20,57,79,75,206,36,62,32,42,3551,188.0,193.0,Orthodox,1969-12-17,205.0,2002-01-11 00:00:00,65.0,58.06451612903226,36.407766990291265,76.19047619047619,34.59715639810427,72.15189873417721,46.12903225806452,100.0,55.58441558441558,0.10330879533778085,0.254641426742876,0.48548438946989675,0.25987418378722726,0.6555670577409708,0.2411241469212484,1.0,5.0,r,0.0,0.5068994649394536,2.416220782878063,0.7265558997465503,59.43396226415094,86.53846153846155,7aa88401f93ce836
0fe4e788b16c03cd,7aa88401f93ce836,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.3,,Orthodox,1976-07-01,205.0,2002-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,a390eb8a9b2df298
17ba2950b7f6d64a,5f2f0da6fd6a84fd,r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.9,,Orthodox,1977-06-17,185.0,2002-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r,0.0,0.0,0.0,0.0,0.0,0.0,91186547a7f3f758
17ba2950b7f6d64a,91186547a7f3f758,b,0,13,22,32,42,1,2,1,187,6,13,2,4,5,5,9,16,1,3,3,3,1107,182.9,188.0,Orthodox,1976-11-29,185.0,2002-01-11 00:00:00,50.0,33.33333333333333,56.25,100.0,46.15384615384615,100.0,59.09090909090909,50.0,76.19047619047619,0.25,0.05555555555555555,0.7777777777777778,0.16666666666666666,0.3333333333333333,0.41666666666666663,1.0,1.0,NA,0.8130081300813008,0.8130081300813008,0.7046070460704608,1.2466124661246611,56.60377358490566,0.0,5f2f0da6fd6a84fd
f67fa758cc79cd65,6859f67468ba8489,r,0,79,224,228,406,20,29,5,1843,71,213,7,9,1,2,18,69,10,16,51,139,5191,177.8,,Orthodox,1971-08-10,205.0,2002-01-11 00:00:00,77.77777777777779,62.5,26.08695652173913,36.69064748201439,33.33333333333333,50.0,35.267857142857146,68.96551724137932,56.15763546798029,0.075,0.11274509803921569,0.18039215686274512,0.5401960784313725,0.7472222222222222,0.011111111111111112,3.0,3.0,r,0.8668849932575611,3.4675399730302443,0.913118859564631,0.9015603929878636,53.84615384615385,0.0,d468288756ae3982
f67fa758cc79cd65,d468288756ae3982,b,0,7,17,68,89,4,5,2,708,4,13,1,1,2,3,4,12,0,0,3,5,900,185.4,190.5,Orthodox,1975-09-07,205.0,2002-01-11 00:00:00,100.0,0.0,33.33333333333333,60.0,30.76923076923077,66.66666666666666,41.17647058823529,80.0,76.40449438202246,0.14285714285714285,0.0,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.0,1.0,NA,2.0,4.0,0.4666666666666667,0.33333333333333337,58.333333333333336,0.0,6859f67468ba8489
8762b96aaefb03af,31ceaf0e670c1578,r,0,9,25,110,126,7,19,0,698,5,20,3,4,1,1,7,23,2,2,0,0,1500,175.3,,Southpaw,1965-10-21,170.0,2002-01-11 00:00:00,75.0,100.0,30.434782608695656,0.0,25.0,100.0,36.0,36.84210526315789,87.3015873015873,0.3333333333333333,0.2222222222222222,0.7777777777777778,0.0,0.5555555555555556,0.1111111111111111,1.0,0.0,r,0.0,4.2,0.36,2.8000000000000003,44.0,0.0,b19fc66613dc75b9
8762b96aaefb03af,b19fc66613dc75b9,b,0,2,10,70,83,1,1,1,0,1,8,1,2,0,0,1,9,1,1,0,0,542,172.7,,Orthodox,1971-10-12,170.0,2002-01-11 00:00:00,50.0,100.0,11.11111111111111,0.0,12.5,0.0,20.0,100.0,84.33734939759037,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.0,NA,1.6605166051660516,1.6605166051660516,0.22140221402214022,0.6642066420664207,57.14285714285714,0.0,31ceaf0e670c1578
1f299942446461e9,ce783bf73b5131f9,r,2,50,169,129,257,2,3,4,213,40,157,8,10,2,2,28,139,16,23,6,7,1967,172.7,,Orthodox,1966-09-23,185.0,2002-01-11 00:00:00,80.0,69.56521739130434,20.14388489208633,85.71428571428571,25.477707006369428,100.0,29.585798816568047,66.66666666666666,50.19455252918288,0.16623376623376623,0.2794372294372295,0.5729437229437229,0.14761904761904762,0.8155844155844155,0.01818181818181818,3.0,2.0,r,1.8301982714794103,0.9150991357397051,1.525165226232842,1.1896288764616165,64.54545454545455,53.84615384615385,c75b99887c8c3f5a
1f299942446461e9,c75b99887c8c3f5a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.9,,Orthodox,1965-08-28,185.0,2002-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,ce783bf73b5131f9
bce4808806f88c99,0aa92558424ced9e,r,0,167,253,375,465,10,22,4,655,134,215,15,17,18,21,30,67,56,68,81,118,3878,185.4,190.5,Orthodox,1963-06-22,265.0,2001-11-02 00:00:00,88.23529411764706,82.35294117647058,44.776119402985074,68.64406779661016,62.32558139534884,85.71428571428571,66.00790513833992,45.45454545454545,80.64516129032258,0.07998797345024966,0.23948564933219665,0.07743677181017335,0.6830775788576301,0.8659229996346364,0.054089026915113865,0.0,6.0,r,0.9283135636926251,2.3207839092315625,2.5838060856111396,1.11397627643115,56.36363636363636,33.33333333333333,b44f39a5c6596953
bce4808806f88c99,b44f39a5c6596953,b,7,150,412,230,500,0,0,0,276,84,333,6,6,60,73,120,354,20,39,10,19,5568,185.4,,Orthodox,1974-05-03,265.0,2001-11-02 00:00:00,100.0,51.28205128205128,33.89830508474576,52.63157894736842,25.225225225225223,82.1917808219178,36.407766990291265,0.0,46.0,0.021025345622119815,0.08173723118279569,0.8758520545314901,0.04241071428571429,0.4856510816692268,0.49332357270865335,2.0,6.0,NA,0.0,0.0,1.6163793103448274,2.112068965517241,56.82819383259912,75.0,0aa92558424ced9e
7c76b3c48a5583df,50cc91ce2982785d,r,0,30,50,64,84,2,8,1,445,23,43,3,3,4,4,7,19,3,3,20,28,683,193.0,,Orthodox,1977-08-19,265.0,2001-11-02 00:00:00,100.0,100.0,36.84210526315789,71.42857142857143,53.48837209302325,100.0,60.0,25.0,76.19047619047619,0.1,0.1,0.23333333333333334,0.6666666666666666,0.7666666666666667,0.13333333333333333,0.0,1.0,r,1.3177159590043925,2.635431918008785,2.635431918008785,0.9663250366032211,57.692307692307686,100.0,6291ac0a3726732f
7c76b3c48a5583df,6291ac0a3726732f,b,2,67,173,152,266,2,5,5,355,39,132,12,20,16,21,39,126,11,20,17,27,3210,190.5,,Orthodox,1975-07-10,265.0,2001-11-02 00:00:00,60.0,55.00000000000001,30.952380952380953,62.96296296296296,29.545454545454547,76.19047619047619,38.72832369942196,40.0,57.14285714285714,0.2021173271173271,0.1666083916083916,0.49462898212898215,0.33876262626262627,0.6351301476301476,0.16275252525252523,3.0,3.0,NA,1.4018691588785046,0.5607476635514019,1.252336448598131,1.3644859813084111,60.962566844919785,52.0,50cc91ce2982785d
57f4aac17f067c11,621a6c59f88a44fe,r,0,96,149,154,207,8,13,0,260,62,115,34,34,0,0,13,29,2,5,81,115,1194,175.3,185.4,Switch,1973-10-13,170.0,2001-11-02 00:00:00,100.0,40.0,44.827586206896555,70.43478260869566,53.91304347826087,0.0,64.42953020134227,61.53846153846154,74.39613526570048,0.532948532948533,0.008658008658008658,0.05627705627705628,0.935064935064935,0.4670514670514671,0.0,1.0,2.0,r,0.0,6.030150753768845,4.824120603015076,0.4522613065326633,66.66666666666666,0.0,952f6fa06f25a0ec
57f4aac17f067c11,952f6fa06f25a0ec,b,2,35,85,84,140,7,10,5,271,18,67,6,6,11,12,28,68,5,10,2,7,1302,175.3,,Orthodox,1976-08-17,170.0,2001-11-02 00:00:00,100.0,50.0,41.17647058823529,28.57142857142857,26.865671641791046,91.66666666666666,41.17647058823529,70.0,60.0,0.12857142857142856,0.1119047619047619,0.530952380952381,0.35714285714285715,0.6666666666666666,0.20476190476190478,1.0,2.0,NA,3.456221198156682,4.838709677419356,1.6129032258064517,2.580645161290323,52.94117647058824,0.0,621a6c59f88a44fe
f20bd0b549e1a97d,73c7cfa551289285,r,1,28,40,87,99,2,3,0,280,21,33,7,7,0,0,3,10,7,7,18,23,459,175.3,177.8,Orthodox,1978-12-13,155.0,2001-11-02 00:00:00,100.0,100.0,30.0,78.26086956521739,63.63636363636363,0.0,70.0,66.66666666666666,87.87878787878788,0.34090909090909094,0.4015151515151515,0.06818181818181818,0.5303030303030303,0.6590909090909092,0.0,0.0,2.0,r,0.0,3.9215686274509807,3.6601307189542482,0.5228758169934641,66.66666666666666,50.0,eb1723480fa2f96c
f20bd0b549e1a97d,eb1723480fa2f96c,b,0,58,118,70,131,5,29,0,167,36,86,4,5,18,27,43,95,7,11,8,12,1608,170.2,177.8,Southpaw,1975-05-08,155.0,2001-11-02 00:00:00,80.0,63.63636363636363,45.26315789473684,66.66666666666666,41.86046511627907,66.66666666666666,49.152542372881356,17.24137931034483,53.43511450381679,0.04,0.07,0.5349999999999999,0.395,0.7275,0.2325,1.0,1.0,NA,0.0,2.798507462686567,2.164179104477612,2.0895522388059704,61.111111111111114,0.0,73c7cfa551289285
c3b2a72cc291db4e,ad3f53c454cbbead,r,0,66,142,106,186,2,2,2,293,37,108,11,14,18,20,30,83,16,30,20,29,1396,190.5,198.1,Orthodox,1977-11-10,265.0,2001-11-02 00:00:00,78.57142857142857,53.333333333333336,36.144578313253014,68.96551724137932,34.25925925925926,90.0,46.478873239436616,100.0,56.98924731182796,0.1493212669683258,0.2031171442936149,0.26747109100050276,0.5294117647058824,0.6747109100050276,0.17596782302664657,1.0,2.0,r,1.2893982808022921,1.2893982808022921,2.836676217765043,1.8051575931232091,61.111111111111114,60.0,afaad7d6a581e307
c3b2a72cc291db4e,afaad7d6a581e307,b,1,30,67,88,135,4,4,0,492,12,47,18,20,0,0,0,14,24,34,6,19,1107,188.0,,Orthodox,1968-10-28,265.0,2001-11-02 00:00:00,90.0,70.58823529411765,0.0,31.57894736842105,25.53191489361702,0.0,44.776119402985074,100.0,65.18518518518519,0.5,0.7,0.0,0.3,0.5,0.0,2.0,0.0,NA,0.0,3.252032520325203,1.6260162601626018,2.330623306233062,23.214285714285715,0.0,ad3f53c454cbbead
7ea81958dfb80d70,8f2d9ee27f206f1f,r,0,79,110,97,130,3,3,5,253,47,72,20,24,12,14,15,27,21,30,43,53,985,182.9,188.0,Orthodox,1971-02-11,205.0,2001-11-02 00:00:00,83.33333333333334,70.0,55.55555555555556,81.13207547169812,65.27777777777779,85.71428571428571,71.81818181818181,100.0,74.61538461538461,0.18149909420289856,0.20663496376811596,0.15240036231884058,0.39096467391304346,0.4482563405797102,0.1202445652173913,1.0,3.0,r,4.568527918781726,2.7411167512690353,4.812182741116751,1.1573604060913707,61.224489795918366,0.0,e56df3c1d8b4b1cc
7ea81958dfb80d70,e56df3c1d8b4b1cc,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,,Orthodox,1971-11-27,205.0,2001-11-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,8f2d9ee27f206f1f
e4628e64a2ef7100,0e041d43a47d2e4b,r,0,39,75,157,205,5,5,0,861,32,62,3,5,4,8,3,14,8,12,28,49,1039,182.9,188.0,Southpaw,1970-05-17,185.0,2001-11-02 00:00:00,60.0,66.66666666666666,21.428571428571427,57.14285714285714,51.61290322580645,50.0,52.0,100.0,76.58536585365854,0.06818181818181818,0.18850267379679145,0.06818181818181818,0.7433155080213903,0.8409090909090908,0.09090909090909091,0.0,2.0,r,0.0,4.331087584215592,2.252165543792108,0.519730510105871,52.63157894736842,100.0,1652f3213655b935
e4628e64a2ef7100,1652f3213655b935,b,0,39,54,210,230,2,2,0,585,13,28,26,26,0,0,1,2,0,0,38,52,600,175.3,182.9,Orthodox,1976-04-16,185.0,2001-11-02 00:00:00,100.0,0.0,50.0,73.07692307692307,46.42857142857143,0.0,72.22222222222221,100.0,91.30434782608695,0.6666666666666666,0.0,0.02564102564102564,0.9743589743589743,0.3333333333333333,0.0,0.0,1.0,NA,0.0,3.0,3.9000000000000004,0.2,33.33333333333333,0.0,0e041d43a47d2e4b
586635087cdfbbcc,1ff9589f9065a9ed,r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,200.7,Southpaw,1979-05-24,265.0,2001-11-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r,0.0,0.0,0.0,0.0,0.0,0.0,20ec0061400178ca
586635087cdfbbcc,20ec0061400178ca,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,,Orthodox,1968-09-16,265.0,2001-11-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,1ff9589f9065a9ed
ea64af61ed03453f,2f732dd9210d301f,r,1,187,366,492,692,26,33,2,2371,170,343,13,19,4,4,23,82,14,37,150,247,4236,190.5,188.0,Orthodox,1975-01-23,205.0,2001-09-28 00:00:00,68.42105263157895,37.83783783783784,28.04878048780488,60.72874493927125,49.56268221574344,100.0,51.09289617486339,78.78787878787878,71.09826589595376,0.07997832997832997,0.09623469623469623,0.11672386672386674,0.787041437041437,0.8922438922438922,0.027777777777777776,2.0,7.0,r,0.42492917847025496,5.524079320113314,2.6487252124645893,0.8073654390934845,57.77777777777777,100.0,ccdd90bd1fc7dab6
ea64af61ed03453f,ccdd90bd1fc7dab6,b,0,17,28,119,146,3,3,0,854,12,22,5,6,0,0,1,2,1,1,15,25,900,182.9,188.0,Orthodox,1971-01-04,205.0,2001-09-28 00:00:00,83.33333333333334,100.0,50.0,60.0,54.54545454545454,0.0,60.71428571428571,100.0,81.5068493150685,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.8823529411764706,0.7058823529411765,0.0,0.0,1.0,NA,0.0,3.0,1.1333333333333333,0.06666666666666667,66.66666666666666,100.0,2f732dd9210d301f
970c2beda72908c6,44260175069b6276,r,1,157,406,260,514,3,4,3,1069,117,361,25,29,15,16,39,195,71,109,47,102,3476,170.2,177.8,Southpaw,1974-12-06,155.0,2001-09-28 00:00:00,86.20689655172413,65.13761467889908,20.0,46.07843137254902,32.40997229916898,93.75,38.669950738916256,75.0,50.583657587548636,0.09761111111111112,0.3307962962962963,0.49020370370370375,0.179,0.8408888888888889,0.0615,1.0,4.0,r,0.7767548906789412,0.7767548906789412,2.710011507479862,1.8814729574223246,58.07692307692308,88.88888888888889,8a8a84b743ae7699
970c2beda72908c6,8a8a84b743ae7699,b,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,175.3,182.9,Orthodox,1975-12-02,155.0,2001-09-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NA,45.0,0.0,0.0,3.0,0.0,0.0,44260175069b6276
a6a4be467d12ea5c,a390eb8a9b2df298,r,1,116,232,187,307,2,2,0,224,58,148,12,17,46,67,59,141,34,60,23,31,2651,188.0,193.0,Orthodox,1969-12-17,205.0,2001-09-28 00:00:00,70.58823529411765,56.666666666666664,41.843971631205676,74.19354838709677,39.189189189189186,68.65671641791045,50.0,100.0,60.91205211726385,0.1165631469979296,0.2907548972766364,0.4640627488453576,0.24518235387800608,0.6755693581780537,0.2078674948240166,1.0,4.0,r,0.0,0.6789890607317993,2.6254243681629577,0.6337231233496793,63.1578947368421,84.375,85d905f7c4f5a1af
a6a4be467d12ea5c,85d905f7c4f5a1af,b,0,11,21,23,37,4,4,1,290,10,20,1,1,0,0,0,1,2,2,9,18,331,188.0,,Orthodox,1966-07-30,205.0,2001-09-28 00:00:00,100.0,100.0,0.0,50.0,50.0,0.0,52.38095238095239,100.0,62.16216216216216,0.09090909090909091,0.18181818181818182,0.0,0.8181818181818182,0.9090909090909091,0.0,0.0,1.0,NA,2.719033232628399,10.876132930513595,1.9939577039274925,0.0,100.0,0.0,a390eb8a9b2df298
3b63f4fb24694d74,86dfed7cc24a9fa7,r,0,10,25,27,44,2,13,3,273,5,18,2,2,3,5,5,19,3,4,2,2,891,167.6,172.7,Orthodox,1974-06-02,170.0,2001-09-28 00:00:00,100.0,75.0,26.31578947368421,100.0,27.77777777777778,60.0,40.0,15.384615384615385,61.36363636363637,0.2,0.3,0.5,0.2,0.5,0.3,1.0,0.0,r,3.0303030303030303,2.0202020202020203,0.6734006734006733,1.2121212121212122,45.45454545454545,33.33333333333333,5f04e3d58d9ce982
3b63f4fb24694d74,5f04e3d58d9ce982,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.3,185.4,Southpaw,1976-09-30,170.0,2001-09-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,86dfed7cc24a9fa7
37cb7ce0f0b70640,275cafc9de131c83,r,0,37,99,130,199,0,0,1,585,26,85,8,10,3,4,8,46,17,30,12,23,900,177.8,,Orthodox,1974-07-29,185.0,2001-09-28 00:00:00,80.0,56.666666666666664,17.391304347826086,52.17391304347826,30.58823529411765,75.0,37.37373737373738,0.0,65.32663316582915,0.21621621621621623,0.4594594594594595,0.21621621621621623,0.32432432432432434,0.7027027027027027,0.08108108108108109,0.0,1.0,r,1.0,0.0,2.466666666666667,0.5333333333333333,63.63636363636363,91.66666666666666,31ceaf0e670c1578
37cb7ce0f0b70640,31ceaf0e670c1578,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.3,,Southpaw,1965-10-21,185.0,2001-09-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,275cafc9de131c83
2e2b70a5294012bd,95eb112a85601a0a,r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.3,,Southpaw,1970-11-30,170.0,2001-09-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r,0.0,0.0,0.0,0.0,0.0,0.0,6ad9058b7c7898b0
2e2b70a5294012bd,6ad9058b7c7898b0,b,0,29,51,52,74,5,5,2,628,28,50,1,1,0,0,2,9,2,3,25,39,965,182.9,177.8,Southpaw,1974-07-26,170.0,2001-09-28 00:00:00,100.0,66.66666666666666,22.22222222222222,64.1025641025641,56.00000000000001,0.0,56.86274509803921,100.0,70.27027027027027,0.017857142857142856,0.03571428571428571,0.5178571428571429,0.44642857142857145,0.9821428571428572,0.0,0.0,2.0,NA,1.8652849740932642,4.66321243523316,1.8031088082901554,0.24870466321243523,80.0,100.0,95eb112a85601a0a
fb1fe28a5d97db51,91186547a7f3f758,r,0,9,18,16,25,0,1,0,0,6,13,0,2,3,3,5,12,1,3,3,3,861,182.9,188.0,Orthodox,1976-11-29,185.0,2001-09-28 00:00:00,0.0,33.33333333333333,41.66666666666667,100.0,46.15384615384615,100.0,50.0,0.0,64.0,0.0,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,r,0.0,0.0,0.6271777003484321,1.5331010452961673,55.10204081632652,0.0,ce783bf73b5131f9
fb1fe28a5d97db51,ce783bf73b5131f9,b,2,49,165,111,234,0,1,2,176,39,153,8,10,2,2,27,136,16,23,6,6,1721,172.7,,Orthodox,1966-09-23,185.0,2001-09-28 00:00:00,80.0,69.56521739130434,19.852941176470587,100.0,25.49019607843137,100.0,29.6969696969697,0.0,47.43589743589743,0.2077922077922078,0.3492965367965368,0.4661796536796537,0.18452380952380953,0.7694805194805194,0.022727272727272728,2.0,2.0,NA,1.0459035444509006,0.0,1.7083091226031377,1.220220801859384,66.98113207547169,58.333333333333336,91186547a7f3f758
9cd5a54a285653c2,40a604761ca7d64d,r,0,1,5,25,29,1,1,0,126,1,5,0,0,0,0,0,2,0,0,1,3,162,175.3,,Orthodox,1976-09-28,155.0,2001-09-28 00:00:00,0.0,0.0,0.0,33.33333333333333,20.0,0.0,20.0,100.0,86.20689655172413,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,r,0.0,5.555555555555555,0.37037037037037035,2.2222222222222223,25.0,100.0,263ebd4a669e1e98
9cd5a54a285653c2,263ebd4a669e1e98,b,0,26,59,71,107,4,16,6,212,16,42,4,7,6,10,10,33,8,14,8,12,1403,172.7,,Orthodox,1970-07-28,155.0,2001-09-28 00:00:00,57.14285714285714,57.14285714285714,30.303030303030305,66.66666666666666,38.095238095238095,60.0,44.06779661016949,25.0,66.35514018691589,0.15277777777777776,0.20833333333333334,0.4583333333333333,0.16666666666666666,0.3611111111111111,0.3194444444444444,3.0,3.0,NA,3.8488952245188877,2.565930149679259,1.1119030648610122,2.309337134711333,58.139534883720934,60.0,40a604761ca7d64d
40dbe22895f98978,2f732dd9210d301f,r,1,152,307,434,610,25,32,2,2198,138,288,12,17,2,2,20,73,13,34,119,200,4024,190.5,188.0,Orthodox,1975-01-23,205.0,2001-06-29 00:00:00,70.58823529411765,38.23529411764706,27.397260273972602,59.5,47.91666666666667,100.0,49.5114006514658,78.125,71.14754098360656,0.08640419265419266,0.10469260469260469,0.12060006435006435,0.774707330957331,0.8894886644886645,0.024107142857142855,2.0,6.0,r,0.4473161033797216,5.591451292246521,2.266401590457256,0.805168986083499,57.48031496062992,100.0,817e0bdf08efce2e
40dbe22895f98978,817e0bdf08efce2e,b,0,2,5,21,24,0,0,2,0,0,3,1,1,1,1,2,5,0,0,0,0,172,190.5,195.6,Orthodox,1971-02-13,205.0,2001-06-29 00:00:00,100.0,0.0,40.0,0.0,0.0,100.0,40.0,0.0,87.5,0.5,0.0,1.0,0.0,0.0,0.5,0.0,1.0,NA,10.465116279069768,0.0,0.6976744186046512,1.3953488372093024,60.0,0.0,2f732dd9210d301f
5e80048e6a5681b8,73c7cfa551289285,r,0,22,32,76,86,2,2,0,271,18,28,4,4,0,0,3,8,3,3,16,21,297,175.3,177.8,Orthodox,1978-12-13,155.0,2001-06-29 00:00:00,100.0,100.0,37.5,76.19047619047619,64.28571428571429,0.0,68.75,100.0,88.37209302325581,0.18181818181818182,0.13636363636363635,0.13636363636363635,0.7272727272727273,0.8181818181818182,0.0,0.0,1.0,r,0.0,6.0606060606060606,4.444444444444445,0.6060606060606061,57.14285714285714,100.0,40a604761ca7d64d
5e80048e6a5681b8,40a604761ca7d64d,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.3,,Orthodox,1976-09-28,155.0,2001-06-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,73c7cfa551289285
09da511e611b4eb1,ad3f53c454cbbead,r,0,56,125,85,158,1,1,1,78,27,91,11,14,18,20,30,82,16,30,10,13,1135,190.5,198.1,Orthodox,1977-11-10,265.0,2001-06-29 00:00:00,78.57142857142857,53.333333333333336,36.58536585365854,76.92307692307693,29.67032967032967,90.0,44.800000000000004,100.0,53.79746835443038,0.2239819004524887,0.30467571644042235,0.40120663650075417,0.29411764705882354,0.5120663650075414,0.26395173453996984,1.0,1.0,r,0.7929515418502203,0.7929515418502203,2.960352422907489,2.1674008810572687,61.6822429906542,60.0,d5ed14b2153c6ed2
09da511e611b4eb1,d5ed14b2153c6ed2,b,2,15,26,22,34,0,0,0,22,5,14,8,9,2,3,11,20,2,4,2,2,388,208.3,,Orthodox,1973-10-27,265.0,2001-06-29 00:00:00,88.88888888888889,50.0,55.00000000000001,100.0,35.714285714285715,66.66666666666666,57.692307692307686,0.0,64.70588235294117,0.5333333333333333,0.13333333333333333,0.7333333333333333,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.0,1.0,NA,0.0,0.0,2.3195876288659796,0.9278350515463918,33.33333333333333,75.0,ad3f53c454cbbead
b7419e18d9461277,cedfdf8d423d500c,r,0,136,310,447,627,9,17,5,707,66,218,37,48,33,44,69,221,42,56,25,33,4567,177.8,,Orthodox,1968-03-09,170.0,2001-06-29 00:00:00,77.08333333333334,75.0,31.221719457013574,75.75757575757575,30.275229357798167,75.0,43.87096774193549,52.94117647058824,71.29186602870813,0.2606221750958593,0.30062318590279113,0.4616949357903305,0.2376818783068783,0.5441884960799435,0.19518932882419723,1.0,7.0,r,0.9853295379899276,1.7735931683818702,1.786730895555069,1.1298445368951173,66.27450980392156,56.52173913043478,7b6e40a73b567072
b7419e18d9461277,7b6e40a73b567072,b,2,66,128,155,224,10,15,0,891,32,83,15,20,19,25,41,84,12,14,13,30,2091,177.8,,Southpaw,1972-05-03,170.0,2001-06-29 00:00:00,75.0,85.71428571428571,48.80952380952381,43.333333333333336,38.55421686746988,76.0,51.5625,66.66666666666666,69.19642857142857,0.2358197358197358,0.195027195027195,0.605931105931106,0.19904169904169908,0.47008547008547,0.29409479409479405,0.0,3.0,NA,0.0,4.304160688665711,1.8938307030129125,0.8034433285509326,66.26506024096386,88.23529411764706,cedfdf8d423d500c
